Date,Product_ID,Product_Category,Region,Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Temperature,Fuel_Price,Consumer_Confidence,Season,Forecast_Demand
226,153,0,2,9.0,1297.1800515708428,4361.736205607069,0,32.60276458114741,1.1371692050188047,85.54748996085125,2,146.3
227,186,4,3,32.0,3936.6243355405386,4524.456758721217,0,27.16530085038936,1.1050173474149254,114.38504058631452,2,176.02
228,195,2,2,32.0,4610.430255007701,7862.104892566112,0,15.926508839953726,1.1945780305965783,100.02301056173292,2,233.52
229,196,1,2,19.0,3737.969920567836,4880.013596227317,0,27.457782527673903,1.913968851516096,69.89500409327967,2,118.92
230,100,2,3,42.0,3751.8121525167694,2593.6729453004923,0,18.93614227229057,1.320250748653038,117.56997768767172,2,125.87
231,118,2,0,2.0,296.50921127556296,9847.36873375326,0,12.61973485125219,1.2371028940791242,69.28287952885255,2,217.9
232,101,1,2,37.0,3134.4631691543377,5440.43677568093,0,34.762993943795834,1.0870188024781169,80.17759646537085,2,153.37
233,152,2,3,45.0,7819.7392698492895,1983.232748404568,0,11.982163384753656,1.870889677824889,118.7283065928982,2,137.47
234,143,3,1,44.0,7675.586566569077,7032.474603934322,0,28.951097050784018,1.948851872483751,72.71075571478697,2,220.36
235,189,3,3,18.0,3283.343218372091,7652.461217756353,0,39.65483838998431,1.1882497407000283,97.87101236863776,2,212.86
236,131,3,1,37.0,776.3857394509097,5502.005550180059,0,12.628575144190291,1.5399841078970349,118.65059270401912,2,196.28
237,169,4,3,18.0,1326.1402817873477,6818.114964495892,0,16.603955318587406,1.9501200169258863,101.33516975883802,2,194.24
238,131,2,2,20.0,882.1276643257459,2554.073780344569,0,32.824126379033416,1.399376001214947,99.7657385967988,2,124.66
239,167,1,0,30.0,3051.525468606847,4311.30146752341,0,12.906823950501208,1.3623948378412185,97.2927448118875,2,155.67
240,154,1,0,58.0,6332.494269571869,2456.457430344546,0,34.98175076472105,1.4332330995863534,93.32738093955965,2,125.38
241,174,4,2,24.0,1585.5054650241118,4485.117307283275,0,10.008103670701836,0.8398040382924157,116.94924750824644,2,168.2
242,155,1,1,1.0,150.22036856811266,6065.204699682272,0,36.69842021655633,1.160142812786536,92.62540759773452,2,166.4
243,116,3,3,47.0,3222.251807418681,4982.85466463722,0,12.004694569532347,1.6387906619085824,99.79773748554388,2,179.71
244,137,2,2,19.0,3300.308503469086,6338.933566621666,0,37.659395457758606,1.9600754673157843,104.33027042560956,0,197.28
245,123,1,3,8.0,415.82949012417305,5515.832560316966,0,35.93653699152135,1.4824936642241338,91.66260904219044,0,198.55
246,168,1,2,29.0,2496.9682386747804,3860.329360615807,1,26.186893566312904,1.028571002125113,113.26323730022337,0,189.1
247,197,0,2,52.0,6864.145418851496,2290.743983089109,0,33.33845885192749,1.3121759255799403,61.367875578756944,0,109.2
248,169,0,3,23.0,2966.087191717869,3274.055752791495,0,12.24630543654559,1.3880236222660796,83.71609253303308,0,111.74
249,185,0,0,29.0,987.311964666849,2806.419267051399,0,14.054435558280163,0.9826696519391632,96.99777610606642,0,99.49
250,110,2,0,21.0,3618.857554081784,7366.800643216395,0,21.07862030658015,1.1951393612831964,61.13833061552427,0,203.35
251,115,3,1,27.0,3446.595576468708,8379.701599711429,0,26.12375764254797,1.3340774507573028,116.21385978748197,0,253.1
252,196,3,3,16.0,2825.195500276645,7483.497447694832,0,36.04642779320146,1.1142826204882714,109.58280119280316,0,207.78
253,172,3,1,20.0,3523.4880816203263,6793.6073229564245,1,26.280413425343223,1.224663678730963,73.14215967807976,0,203.57
254,158,2,2,16.0,1892.2458282800887,3770.6621843239263,1,29.956155474716603,1.1314932325705973,79.90637309287062,0,147.05
255,169,2,1,2.0,367.8813246321176,7398.870031958601,0,30.396532606809263,1.5353858270106675,100.62901409389876,0,205.43
256,179,0,2,13.0,2245.274249223487,6445.751139902317,0,36.3270438275815,1.4943231444142508,80.46101742844725,0,193.49
257,192,1,3,19.0,3656.780470401257,1422.0403001886311,0,33.302642316207624,1.462034313264241,111.40560075399996,0,82.51
258,102,4,3,16.0,2769.43538785109,9168.50906554074,0,39.31090895441821,0.9160823830518544,74.9084954241984,0,237.16
259,119,4,3,16.0,2685.0670908833104,1719.5845699147535,0,10.600379145644244,1.0202691762718874,109.09737284558938,0,100.73
260,158,1,3,14.0,1462.7884113058171,5524.371137429549,0,16.234860296702678,0.932992602752922,87.87602105536797,0,157.72
261,135,0,1,35.0,2035.7956803809448,5617.622374471583,0,37.91337206295521,0.8759371601236152,87.20238300033029,0,185.02
262,118,1,2,7.0,1287.4930036751125,8533.064698825434,0,33.766606621086424,1.0961958562504566,70.10623034584964,0,208.8
263,189,1,0,24.0,3601.4124854470465,9217.607509381298,0,18.02088238104848,1.0334257653149923,119.00227409206002,0,257.45
264,166,4,3,9.0,636.4315400016028,9457.082123588136,0,39.22739965361403,1.669995678802458,80.6898588985608,0,238.02
265,118,0,3,17.0,1383.446911632266,6127.049201310803,0,36.09643081704149,1.6350641832791848,72.27726942654243,0,164.3
266,119,2,2,4.0,573.9765285371989,7111.380071904431,0,11.9397167928777,1.0416070145998255,61.946503346971646,0,182.14
267,195,4,0,8.0,848.056924029286,1796.6787617130674,0,34.33929534854633,0.998676467940896,89.6106457888121,0,81.57
268,170,2,3,1.0,34.666861132346284,5391.2440975962,0,33.534628400520155,0.9738749042185164,61.9355501606015,0,156.29
269,151,0,0,38.0,1727.5039489002938,9080.71033818056,0,16.634591544316347,1.184059964746835,87.32164755657635,0,250.36
270,132,1,3,16.0,2467.4682085154564,5101.274359342549,0,30.07739533264314,1.1530242420525547,114.1586589356209,0,162.0
271,139,3,1,49.0,3877.983241209749,1626.3454189008755,0,39.106777570939805,0.8342451314655106,89.87824009976183,0,109.95
272,138,3,1,20.0,2227.537942247341,2805.770281748082,0,30.276063893463604,1.481444561683734,62.59864011901193,0,109.31
273,181,0,0,36.0,5687.707179082847,4865.562301919452,0,34.412955684989505,1.877637763373237,75.8622246791785,0,141.09
274,100,3,2,33.0,5121.983026613952,3137.754744181472,0,12.981595592827777,1.4466279970961449,62.92479337565148,0,126.69
275,110,2,2,18.0,901.1286871147672,4530.633268075486,0,31.82376368051389,0.8765697589615613,112.9221114717229,0,161.28
276,191,3,1,17.0,641.085225061048,3996.656878024531,0,16.142641411235736,1.5194611450339868,74.40648691681349,0,127.03
277,156,0,2,3.0,379.22223820114857,3870.3614753435686,1,12.155625173607868,1.3819472431572557,63.90337190048419,0,124.3
278,188,0,2,55.0,8442.165451919273,1820.4814878115185,0,26.562322733770937,1.8883146137477205,117.8721586613158,0,131.82
279,149,2,2,42.0,1966.7418102853023,8944.432219779279,0,32.518333377921415,1.2358633359360711,89.22838167064725,0,239.87
280,122,3,0,2.0,173.9039034378189,7234.356281188719,0,26.40234596335112,1.702378436522635,84.33825068778698,0,168.16
281,130,3,0,10.0,1766.500392741753,6610.437176222122,0,37.9479062192934,0.8461283016339095,115.62474754669776,0,188.89
282,193,1,2,18.0,3419.2829786554403,6458.2246728586615,0,30.86999036698208,1.6657917025002251,91.85026717156126,0,183.16
283,141,4,1,31.0,3153.7092660992384,4568.520022431929,0,13.527244719864871,0.8498319175793532,76.88718650902678,0,154.55
284,198,0,2,14.0,480.3801537576992,8409.8377796635,0,38.03554582026241,1.2136583332430342,107.51822371878374,0,228.17
285,106,1,3,7.0,464.6975348149955,9370.359945351447,0,14.58663947364315,1.937702988494731,76.30700658317991,0,218.31
286,115,0,1,0.0,0.0,1050.5552409589702,0,32.7476633079218,1.6438457637348087,86.56961166497433,0,57.68
287,189,1,0,14.0,882.1885757634636,1712.7862915420665,0,14.456310379092695,1.9100277272732864,108.19026199344933,0,96.96
288,159,4,3,39.0,4247.049571762335,7074.780556296513,0,39.95740827398374,1.3950235635198451,115.88641416653152,0,229.29
289,101,1,2,23.0,2874.5541980031044,3124.600504507649,0,19.96562524379739,1.5274599503778812,96.3538869754358,0,132.6
290,100,0,2,0.0,0.0,9205.344988928937,0,24.8778796618422,1.4212979666657528,90.28865696744106,0,215.63
291,147,3,1,28.0,5042.354272902805,7006.717586046294,0,24.005125209542577,1.3746375037414178,64.57038739998846,0,189.73
292,111,0,1,8.0,1052.7623055248057,4314.621296428418,0,13.056916146270009,1.4938767565010502,97.02115251081456,0,147.34
293,168,2,2,34.0,4335.1805892401935,4737.541625014872,1,24.82044999983765,0.846679226101573,79.59579200810929,0,166.22
294,136,2,2,67.0,13246.584720514467,7217.942547219022,0,14.48517982901713,1.02282072542691,90.86991170877609,0,248.0
295,131,2,1,9.0,1197.593243538863,2268.67692341929,0,34.059424534666014,1.0575458614294089,104.67603637510793,0,98.17
296,108,2,3,33.0,6178.017346849038,8950.706922219484,1,38.7494030022863,1.2594187179315304,98.41217378299324,0,278.22
297,198,4,0,2.0,143.05251004952504,1042.9452858716,0,34.24175324096412,1.3214661717831424,65.81599114520907,0,61.88
298,118,3,1,15.0,948.3496239355434,9810.522579734796,0,22.931919862176017,1.687661765563787,83.83471384394626,0,240.25
299,147,3,3,19.0,2146.4939089396294,2508.8093232678484,0,10.071141908631724,0.9986480938696968,71.96965025500636,0,97.72
300,179,0,2,15.0,1673.2441586189984,7679.002227524942,0,11.099303819781897,1.4838709890613644,69.0671282442689,0,210.75
301,102,1,0,68.0,4132.159869682898,1359.3223633884447,0,24.851054348145368,1.12674697147359,73.22117286161716,0,99.23
302,119,0,3,13.0,1897.1942371458777,4882.8600913878345,0,30.384619040209262,1.418784493302515,115.24102010928124,0,164.85
303,123,0,0,32.0,810.6907988033533,6672.823140827237,0,34.585421954722776,1.5519383922577925,102.75055146784791,0,188.98
304,153,0,0,18.0,2597.6427310602267,1632.0471183377565,0,27.98594532641353,1.498940640264626,114.48626240814092,0,104.28
305,132,0,0,29.0,2966.4685655636267,4989.641760099314,0,39.34939378730512,1.0584569575801457,90.3875207044876,0,158.34
306,123,3,3,44.0,6336.939485893026,3728.2276279920025,0,24.813340968784924,1.6513437554448398,60.0672638072168,0,136.24
307,174,1,3,11.0,1164.6196486702074,5484.192507704735,0,28.00086399871845,1.584545428810591,62.06591072660399,0,138.87
308,171,0,2,28.0,5485.762265738863,5541.188823722333,1,16.903069695110954,1.9184039399637327,68.6817133760252,0,185.16
309,135,3,0,22.0,1765.3524063683462,8067.084452580778,0,20.18981444787934,1.5609823094364854,106.84317147714016,0,224.46
310,137,0,1,24.0,4724.715087850317,2111.5407560040794,0,30.49395217113698,1.664389289641826,72.09946698123083,0,66.3
311,183,2,1,38.0,1204.4217665561914,1744.4764094271982,0,28.04924000987626,1.7732331835007042,66.0957803993847,0,91.62
312,198,0,1,65.0,9300.001064663413,4617.012099149117,0,21.089466399613933,0.9272051392889002,111.6595787457178,0,199.78
313,188,0,3,17.0,1729.9107727618311,8987.679274388793,0,13.35945859688674,1.6356011263050714,73.71241128755807,0,215.85
314,198,4,2,9.0,1511.8629533581145,8697.425677048835,0,20.27845644530417,1.1822962766903138,90.14509885255926,0,217.98
315,124,2,3,3.0,486.3926776471789,6039.936183532681,0,11.32466769747766,1.787778530395301,80.36828820285177,0,176.04
316,192,1,0,31.0,5085.172820447731,8998.964370739963,0,27.423016779329124,1.3762166124333652,113.79316384563045,0,261.04
317,117,0,1,37.0,1370.9590713547814,8248.092377938407,0,19.69046428794329,1.4967390257408577,102.28504073659872,0,235.02
318,181,1,3,17.0,2856.439041575562,3501.455140837445,1,21.395455255954587,1.1124050889871993,87.23508689218279,0,146.8
319,165,2,1,44.0,2575.1980469545865,2530.956524012471,0,27.25264663182292,1.580678142295457,111.78359606689406,0,126.65
320,153,0,3,39.0,960.275452290424,3710.4085087903527,0,27.43863394350045,0.8427791960957892,103.60389234953196,0,174.12
321,134,4,1,31.0,1834.982055839016,3044.060905949329,1,27.6502993422474,1.6982891411271468,108.5325817266585,0,162.62
322,179,3,0,13.0,1381.5271449976087,6604.4691339282745,1,24.747736279089267,0.995955010407434,118.65394887637956,0,236.3
323,160,4,1,22.0,3378.760985249271,6264.092014971851,0,24.643673002869058,1.0730894614504092,72.1891078982484,0,175.5
324,140,4,0,16.0,949.6615447986186,6385.936451075036,0,34.636583327986905,0.801092315423414,72.14937588491188,0,160.66
325,199,3,0,38.0,1532.971628937456,2703.73182842304,0,24.026633594222016,1.1758095618883035,93.39008152936096,0,128.6
326,132,3,3,34.0,4633.319600746527,8126.764527487949,0,26.08090481545399,1.2658990616737622,91.95650074088148,0,241.46
327,167,3,3,38.0,7489.862568702521,4902.634751883682,0,39.64689629507399,1.0807996365311492,112.14712352359476,0,189.9
328,132,0,3,45.0,5767.049446893507,5252.067283298797,1,15.43150155079172,1.0762524945204677,69.35479321309957,0,169.84
329,113,1,0,43.0,6208.783998315284,9972.656615901156,0,31.79262948344496,1.8715771857460184,85.50256648427194,0,270.12
330,120,1,2,34.0,4114.344755728091,3540.4460736647334,0,24.195615302272365,1.1917430048380524,91.67466457115924,0,121.07
331,147,3,2,38.0,6111.263358522967,4547.242036969397,0,34.9162503961703,1.666738529546986,87.84829922076722,0,151.81
332,119,4,0,10.0,1956.4479563770008,7088.168871136786,0,22.12097687845921,1.0848577918501543,64.02617037932832,0,185.63
333,107,2,0,27.0,3184.4680549043387,8923.717181712173,0,19.08968281061246,1.770849473871874,68.87117494741308,0,242.42
334,106,3,3,41.0,3895.9139766613166,2141.02906015628,0,16.23358583936475,1.6132903894459014,69.2138847222814,0,104.25
335,166,4,3,26.0,4546.405526229392,7615.412257844475,0,36.1671146540873,1.7074447907784824,95.76186671526663,3,204.31
336,116,4,3,58.0,11283.963908854295,9264.524733959955,0,31.54985389497157,1.3274441223106144,85.73171377984438,3,268.95
337,132,0,2,29.0,1254.3281653391448,4806.321520841821,0,12.307013553476676,1.85547747826382,70.69033768286306,3,140.36
338,147,0,2,47.0,5831.326367909008,3580.5423064016577,0,31.404707087087075,1.2488149086479692,104.19917136494972,3,148.99
339,175,1,0,46.0,7481.568738280858,7099.634320974436,0,11.050468934458754,1.521074060058709,108.17797115638872,3,224.59
340,158,1,2,59.0,6844.06448276087,3214.6628611446235,0,15.448792472826373,1.5680865370915251,72.60801585730603,3,129.3
341,185,2,3,63.0,5900.293619308039,4458.607718925575,0,27.783931187402576,1.9427016631670344,103.36585990785944,3,185.02
342,121,2,3,60.0,8276.482068262543,9072.220366808226,1,23.90530996700324,0.9614272269941444,63.81688721103952,3,276.88
343,129,2,3,5.0,343.1152850620134,6312.992973322396,0,35.214507443053215,0.9627261765759828,111.3563588662461,3,195.22
344,137,2,3,72.0,5964.773308481268,1854.7953993985984,0,28.23671134763919,1.3544617000005248,117.763501296512,3,153.43
345,150,4,3,79.0,15690.17408929272,3967.277783017338,0,38.9492368699522,1.9014507435987693,69.35213135276751,3,159.99
346,153,4,1,40.0,5382.550407496367,6645.3864860563845,0,35.65550642013303,0.8260221295656892,107.16959725555785,3,198.22
347,107,1,0,55.0,9741.980253279638,5333.478734392101,0,20.20645892379964,1.13153072875878,65.83799597554186,3,161.28
348,126,0,0,33.0,5458.144967440632,6943.053850764316,0,35.02452838852477,1.1403035888927726,117.67508846636696,3,234.85
349,126,0,2,13.0,1786.3177772820166,7852.972759123065,0,36.098058763834416,1.1659431233622677,87.12429717376622,3,224.57
350,197,3,3,38.0,6510.586924018008,5325.536081842372,1,39.09174971693247,0.8296459629358126,92.11665403509105,3,208.75
351,120,4,1,43.0,3082.60675465584,9882.565176717444,0,10.376887821243216,1.790727599996562,105.83376964860236,3,270.51
352,129,2,3,48.0,6464.686117738257,9232.064881065104,0,36.24232914919058,0.8106913431920926,74.92697221108203,3,267.79
353,196,2,3,36.0,4547.110612115396,1539.1666546179067,0,12.096859469987129,1.3732447447914766,83.93166427016168,3,92.65
354,127,3,2,42.0,5545.492181997687,3397.880239751965,0,25.843476237729668,0.8676308276473834,64.2007000489819,3,128.69
355,163,0,1,57.0,2870.163572525914,3704.891610788056,0,22.43990619257384,1.758372835554845,96.87723144666624,3,165.0
356,196,2,1,43.0,3005.8611295850496,2658.613210030096,0,37.59644863190789,1.695903004381195,107.95987691794704,3,145.56
357,168,0,0,70.0,5011.8948167859935,3808.148527454322,0,22.15455520313516,1.665837033997658,111.1104455904165,3,179.13
358,160,3,3,74.0,9497.922885469206,4823.385696419142,0,27.881280215792607,1.6835179329301897,92.18108052235938,3,200.71
359,147,0,1,109.0,21261.369794228605,1463.9588109321198,1,30.7563601703204,1.9282874661194485,105.94833500842762,3,167.79
360,118,0,0,84.0,16105.501373874078,2145.7021251917304,1,10.570892697831908,1.300173095380123,68.99438463882628,3,145.78
361,103,0,1,68.0,4140.800128593886,1866.212909141354,0,27.72793760950072,1.8338897647100945,104.60477821114668,3,127.22
362,134,2,3,51.0,3818.479331352972,1416.8524523198553,0,25.53975505989666,1.0210787036719795,60.27234139811044,3,77.58
363,163,1,0,70.0,1854.3798427175057,5333.473182714566,0,27.82025918864334,1.3415174037060926,71.69071791217158,3,156.53
364,148,4,1,72.0,6608.650044577748,4004.227749035306,0,12.272321741670671,0.8106909132954722,98.07825513968456,3,182.74
365,116,0,2,56.0,9533.515146538066,9419.025066847402,1,11.66675110066828,1.1409683519732785,79.23240063547702,3,279.26
366,143,0,1,83.0,15341.33098045293,1924.84481897564,0,15.326330123453952,1.3497913713462153,84.63657171366405,3,138.05
367,191,0,3,40.0,2502.774652889194,9334.31802162105,0,36.0850202697152,1.8911478061107352,109.56401221499036,3,271.45
368,129,1,2,64.0,4341.952334591428,1778.910556595133,0,20.69413205113956,1.1803418782980215,94.26578466811056,3,122.69
369,192,3,1,81.0,4839.990324697628,6572.956119439916,0,23.020976524579744,1.6068902632552735,83.93785982696915,3,231.47
370,145,2,1,65.0,5396.211740622572,3229.573036386883,0,21.704988427125645,1.800760166458216,87.9457727956121,3,158.28
371,105,1,0,68.0,11210.255038748268,8441.250818444874,1,31.43110390198026,1.1918356775644037,110.9058597917892,3,275.56
372,198,0,3,70.0,9550.4041205442,1553.2734433597288,1,17.784266537334755,1.0030738420341092,89.1354886889528,3,152.96
373,136,1,1,57.0,9203.753817281562,9572.573401926627,0,12.051800560908523,1.50943297295197,112.5209652074667,3,290.56
374,123,1,1,98.0,12244.6687157548,1425.3148029961014,0,21.34524680223894,1.1412606180765483,74.82596034623111,3,115.96
375,192,1,1,55.0,3651.5574727855537,3170.0194147120046,0,31.83506605562329,1.5829425310270593,92.0254358348932,3,135.92
376,145,3,3,83.0,5066.233052375409,5177.66253460651,0,37.449040940826855,0.9616412520023164,82.14183154350135,3,182.0
